DATE_DIM,DAY_OF_WEEK,AGE,GENDER,TENURE_IN_DAYS,RESIDENTIAL_STATE,TOTAL_TURNOVER
1/17/2021,1,44,0,1360,0,161.5
1/17/2021,1,59,0,2827,0,64
1/17/2021,1,39,0,2397,0,101.5
1/17/2021,1,48,0,484,0,15
1/17/2021,1,64,0,5381,0,666.5
1/17/2021,1,32,0,254,0,173
1/17/2021,1,75,0,1339,0,14
1/17/2021,1,30,0,140,1,34
1/17/2021,1,59,0,8684,0,58
1/17/2021,1,53,0,7281,0,255
1/17/2021,1,55,0,232,0,22
1/17/2021,1,70,0,6512,0,20
1/17/2021,1,36,0,3881,0,813
1/17/2021,1,93,0,242,0,20
1/17/2021,1,65,0,3487,0,65
1/17/2021,1,54,0,4877,0,130.83
1/17/2021,1,22,0,89,0,10
1/17/2021,1,38,0,2551,0,46.5
1/17/2021,1,39,0,757,0,359
1/17/2021,1,38,0,4743,0,20.5
1/17/2021,1,48,1,1978,0,22
1/17/2021,1,23,1,91,0,81
1/17/2021,1,69,0,10975,0,4
1/17/2021,1,67,0,283,0,20
1/17/2021,1,63,0,295,0,27.5
1/17/2021,1,41,0,1812,0,58
1/17/2021,1,51,0,2163,0,10
1/17/2021,1,56,0,7474,0,20
1/17/2021,1,34,1,1015,0,26
1/17/2021,1,43,1,2119,0,232
1/17/2021,1,81,0,13492,0,168.1
1/17/2021,1,71,0,273,0,40
1/17/2021,1,40,1,1077,0,17
1/17/2021,1,71,0,687,1,37
1/17/2021,1,41,0,3403,0,5
1/17/2021,1,63,0,5113,0,170
1/17/2021,1,78,0,8347,0,75
1/17/2021,1,40,0,3730,0,19
1/17/2021,1,82,0,14572,0,556
1/17/2021,1,73,0,1502,0,70.5
1/17/2021,1,39,0,1208,0,50
1/17/2021,1,49,0,1263,0,50
1/17/2021,1,72,0,1915,0,15
1/17/2021,1,69,0,7436,0,30
1/17/2021,1,62,1,3523,0,6
1/17/2021,1,50,0,469,0,371
1/17/2021,1,21,0,232,0,15
1/17/2021,1,69,0,267,0,44
1/17/2021,1,70,0,2163,0,9
1/17/2021,1,54,0,2748,0,90.66
1/17/2021,1,60,0,78,1,175
1/17/2021,1,65,0,12991,0,167.4
1/17/2021,1,25,0,76,0,30.5
1/17/2021,1,61,0,4576,0,23.5
1/17/2021,1,51,0,3179,0,2
1/17/2021,1,39,0,3199,0,12.5
1/17/2021,1,55,1,1477,0,25
1/17/2021,1,51,0,2244,0,94
1/17/2021,1,78,0,6366,0,10
1/17/2021,1,56,0,5603,0,64
1/17/2021,1,60,0,5353,0,20
1/17/2021,1,56,1,2962,1,17
1/17/2021,1,61,0,553,0,108.5
1/17/2021,1,51,0,7565,0,75
1/17/2021,1,56,0,3615,0,49
1/17/2021,1,72,0,4432,0,150
1/17/2021,1,81,0,7213,0,30
1/17/2021,1,66,0,71,0,3
1/17/2021,1,69,0,13668,0,115
1/17/2021,1,54,0,12715,0,228
1/17/2021,1,60,0,31,0,451
1/17/2021,1,81,0,1329,0,66.9
1/17/2021,1,40,0,5548,0,50
1/17/2021,1,44,0,4148,0,3
1/17/2021,1,68,0,11563,0,139
1/17/2021,1,60,1,2030,0,117.5
1/17/2021,1,61,0,6460,0,140
1/17/2021,1,63,0,1556,0,321.6
1/17/2021,1,47,0,2802,0,2
1/17/2021,1,57,0,2923,0,118
1/17/2021,1,57,0,527,0,30
1/17/2021,1,37,0,2089,0,114
1/17/2021,1,53,0,5337,0,5
1/17/2021,1,74,1,3985,0,2
1/17/2021,1,35,0,2188,0,85
1/17/2021,1,56,0,1516,0,664
1/17/2021,1,82,0,13953,0,143
1/17/2021,1,47,0,115,0,10
1/17/2021,1,48,0,6068,0,100
1/17/2021,1,68,0,267,0,38
1/17/2021,1,27,0,398,0,8
1/17/2021,1,61,0,1591,0,230
1/17/2021,1,51,0,421,0,1035
1/17/2021,1,42,0,4450,0,4
1/17/2021,1,21,0,697,0,83
1/17/2021,1,32,0,230,0,347
1/17/2021,1,39,0,2266,0,239
1/17/2021,1,34,0,1464,0,101.5
1/17/2021,1,65,0,2005,0,99
1/17/2021,1,68,1,11024,0,69
1/17/2021,1,37,1,2750,0,25
1/17/2021,1,71,0,804,0,10
1/17/2021,1,42,1,3220,0,674.5
1/17/2021,1,34,0,456,0,9
1/17/2021,1,59,1,4009,0,41.5
1/17/2021,1,62,0,7145,0,336.2
1/17/2021,1,51,1,5802,0,15
1/17/2021,1,24,0,51,1,50
1/17/2021,1,61,0,5921,0,33
1/17/2021,1,56,0,3719,0,163.5
1/17/2021,1,57,0,2973,0,325
1/17/2021,1,67,0,337,0,113.5
1/17/2021,1,56,0,6732,0,409.1
1/17/2021,1,34,0,131,1,5
1/17/2021,1,57,0,2325,0,10
1/17/2021,1,39,0,1464,0,15
1/17/2021,1,59,0,4647,0,32
1/17/2021,1,37,0,3157,0,611
1/17/2021,1,72,0,1811,0,148
1/17/2021,1,57,0,3928,0,37
1/17/2021,1,72,0,8257,0,52
1/17/2021,1,48,0,44,0,5
1/17/2021,1,33,0,752,0,236
1/17/2021,1,77,1,14746,1,24
1/17/2021,1,78,1,6041,0,40
1/17/2021,1,41,0,943,0,4.5
1/17/2021,1,44,0,6392,0,24
1/17/2021,1,54,0,2266,0,7
1/17/2021,1,34,0,418,0,20
1/17/2021,1,80,0,288,0,32
1/17/2021,1,32,0,2,0,50
1/17/2021,1,65,0,2046,0,596.25
1/17/2021,1,79,0,3979,0,2
1/17/2021,1,31,0,313,1,45
1/17/2021,1,63,0,281,0,1539.2
1/17/2021,1,63,0,1824,0,105.5
1/17/2021,1,54,0,1903,0,2
1/17/2021,1,63,0,705,0,34
1/17/2021,1,38,0,6001,0,2
1/17/2021,1,56,0,1338,0,12
1/17/2021,1,58,0,7643,0,71.5
1/17/2021,1,66,0,8965,0,134.32
1/17/2021,1,63,0,205,0,17
1/17/2021,1,38,1,203,1,22
1/17/2021,1,62,0,591,1,50
1/17/2021,1,24,0,47,1,16
1/17/2021,1,55,1,2056,0,508
1/17/2021,1,54,0,2512,0,10
1/17/2021,1,51,0,1354,0,140
1/17/2021,1,54,0,1167,0,22
1/17/2021,1,45,1,3072,0,6.5
1/17/2021,1,74,0,1337,0,455
1/17/2021,1,60,0,292,0,5
1/17/2021,1,65,0,5750,0,79.5
1/17/2021,1,60,0,289,0,91
1/17/2021,1,65,0,534,0,18
1/17/2021,1,27,0,2429,0,50
1/17/2021,1,62,0,7421,0,317
1/17/2021,1,57,0,804,0,12
1/17/2021,1,49,0,3495,0,7
1/17/2021,1,53,0,5378,0,1
1/17/2021,1,60,0,3366,0,203
1/17/2021,1,68,0,322,0,176
1/17/2021,1,37,1,1795,0,60
1/17/2021,1,68,0,7537,0,33.16
1/17/2021,1,51,0,4547,0,201
1/17/2021,1,27,0,2273,0,70
1/17/2021,1,52,0,715,0,8
1/17/2021,1,57,0,1948,0,15
1/17/2021,1,52,0,1286,0,2094.5
1/17/2021,1,52,0,1675,0,45
1/17/2021,1,55,1,1730,0,23
1/17/2021,1,66,0,229,1,520.58
1/17/2021,1,50,0,5303,0,0
1/17/2021,1,48,0,3978,0,216
1/17/2021,1,25,0,74,1,50
1/17/2021,1,54,0,1065,0,145
1/17/2021,1,40,0,1575,0,189
1/17/2021,1,33,0,1540,0,20
1/17/2021,1,66,0,4847,0,10
1/17/2021,1,46,1,2619,0,19
1/17/2021,1,53,0,1596,0,25.5
1/17/2021,1,48,0,689,0,84.5
1/17/2021,1,58,0,1508,0,42
1/17/2021,1,73,1,10723,0,102
1/17/2021,1,81,0,1543,0,69
1/17/2021,1,47,0,5077,0,38
1/17/2021,1,74,0,442,1,38
1/17/2021,1,32,0,2655,0,30
1/17/2021,1,59,0,435,0,30
1/17/2021,1,52,1,1738,0,75
1/17/2021,1,31,0,2553,0,410
1/17/2021,1,63,0,1344,1,64
1/17/2021,1,60,0,1604,0,52
1/17/2021,1,72,0,2892,0,20
1/17/2021,1,29,0,2082,0,95
1/17/2021,1,60,1,2367,0,8
1/17/2021,1,66,0,13814,0,398
1/17/2021,1,26,0,816,1,50
1/17/2021,1,77,1,7577,0,268
1/17/2021,1,60,0,1746,0,10
1/17/2021,1,63,0,5688,0,10
1/17/2021,1,55,0,35,1,400
1/17/2021,1,24,0,1557,0,5
1/17/2021,1,28,0,448,0,120
1/17/2021,1,68,0,2302,0,152.5
1/17/2021,1,73,0,659,0,95
1/17/2021,1,45,0,646,1,265
1/17/2021,1,61,0,296,0,192
1/17/2021,1,28,0,6,1,123
1/17/2021,1,61,0,7629,0,67
1/17/2021,1,52,0,631,0,2
1/17/2021,1,59,0,1513,0,81.5
1/17/2021,1,65,0,1965,0,95
1/17/2021,1,64,0,538,0,20
1/17/2021,1,65,0,2262,0,97.7
1/17/2021,1,37,0,1589,0,16
1/17/2021,1,63,0,3262,0,20
1/17/2021,1,69,0,9596,0,4
1/17/2021,1,65,0,691,0,22
1/17/2021,1,79,0,4308,0,5
1/17/2021,1,37,0,3073,0,144
1/17/2021,1,44,0,336,1,17
1/17/2021,1,66,0,3975,0,112.5
1/17/2021,1,55,1,2044,0,62
1/17/2021,1,21,0,75,1,110
1/17/2021,1,54,0,4057,0,102
1/17/2021,1,41,0,3954,0,63.5
1/17/2021,1,36,0,4860,0,103
1/17/2021,1,56,0,3812,0,9
1/17/2021,1,38,1,2867,0,58
1/17/2021,1,81,0,9277,0,162
1/17/2021,1,37,0,1173,0,50
1/17/2021,1,32,0,3174,0,2
1/17/2021,1,49,0,2266,0,10
1/17/2021,1,51,0,239,0,16
1/17/2021,1,50,0,1942,0,1622
1/17/2021,1,40,0,418,0,20
1/17/2021,1,32,0,3760,0,12
1/17/2021,1,71,0,680,1,15
1/17/2021,1,49,0,127,1,50
1/17/2021,1,37,0,2266,0,2
1/17/2021,1,40,0,1890,0,1747
1/17/2021,1,60,1,2164,0,16
1/17/2021,1,71,0,368,0,7
1/17/2021,1,40,1,3753,0,71
1/17/2021,1,54,0,1374,0,844.04
1/17/2021,1,52,1,4702,0,67
1/17/2021,1,49,0,1261,0,111
1/17/2021,1,51,0,75,0,12
1/17/2021,1,22,0,254,0,59
1/17/2021,1,27,1,1189,0,21.5
1/17/2021,1,66,0,7818,0,128
1/17/2021,1,33,1,37,0,346.5
1/17/2021,1,38,1,3313,0,124
1/17/2021,1,83,0,12924,0,135
1/17/2021,1,56,0,7969,0,75
1/17/2021,1,24,0,364,0,55
1/17/2021,1,37,0,582,0,10.5
1/17/2021,1,31,0,495,1,5
1/17/2021,1,54,0,330,1,257
1/17/2021,1,24,0,1694,0,10
1/17/2021,1,33,0,956,0,100
1/17/2021,1,67,0,296,0,5
1/17/2021,1,79,0,298,0,160
1/17/2021,1,71,0,254,1,9
1/17/2021,1,69,0,296,1,29
1/17/2021,1,37,0,5956,0,30
1/17/2021,1,41,0,149,0,29
1/17/2021,1,68,0,3299,0,40
1/17/2021,1,71,0,5514,0,224
1/17/2021,1,30,0,1259,0,10
1/17/2021,1,62,1,1493,0,10
1/17/2021,1,55,0,3919,0,533.52
1/17/2021,1,35,0,1944,0,25
1/17/2021,1,74,0,4078,0,3
1/17/2021,1,46,0,2336,0,20
1/17/2021,1,44,0,3512,0,38
1/17/2021,1,53,1,595,0,34
1/17/2021,1,26,0,108,1,58
1/17/2021,1,49,1,2641,0,1
1/17/2021,1,67,0,6847,0,105
1/17/2021,1,60,0,3953,0,75
1/17/2021,1,50,0,3258,0,20
1/17/2021,1,64,0,13705,0,140
1/17/2021,1,67,0,11310,0,85.97
1/17/2021,1,83,0,12172,0,58
1/17/2021,1,53,1,2853,0,50
1/17/2021,1,39,0,4590,0,1
1/17/2021,1,41,0,198,0,159
1/17/2021,1,47,0,1115,0,20
1/17/2021,1,57,1,10446,0,36.5
1/17/2021,1,21,0,20,0,137
1/17/2021,1,56,0,288,0,15.5
1/17/2021,1,45,0,3327,0,10.5
1/17/2021,1,39,0,279,0,21.5
1/17/2021,1,33,0,2983,0,5
1/17/2021,1,44,0,4226,0,14
1/17/2021,1,43,1,1211,0,1.5
1/17/2021,1,62,1,4937,0,34
1/17/2021,1,58,0,806,1,19
1/17/2021,1,75,0,8875,0,39
1/17/2021,1,71,0,523,0,10
1/17/2021,1,82,1,11357,0,114.8
1/17/2021,1,98,1,14487,0,30
1/17/2021,1,44,0,2676,0,1286
1/17/2021,1,60,0,6663,0,11
1/17/2021,1,45,0,524,0,75
1/17/2021,1,66,0,1036,0,196.5
1/17/2021,1,64,0,408,0,3
1/17/2021,1,77,0,5617,0,24.5
1/17/2021,1,60,0,4997,0,435
1/17/2021,1,38,0,6877,0,243.5
1/17/2021,1,37,0,78,1,5
1/17/2021,1,53,0,211,0,8
1/17/2021,1,43,0,384,0,140
1/17/2021,1,66,0,6886,0,21
1/17/2021,1,64,0,140,0,0.5
1/17/2021,1,35,1,5045,0,10
1/17/2021,1,78,0,75,0,19
1/17/2021,1,26,0,1396,0,120
1/17/2021,1,54,0,1170,0,1291
1/17/2021,1,30,0,1913,0,50
1/17/2021,1,53,0,4203,0,15
1/17/2021,1,50,0,1532,0,55
1/17/2021,1,27,0,2512,0,118.5
1/17/2021,1,63,0,2469,0,17
1/17/2021,1,56,0,4287,0,1.5
1/17/2021,1,38,0,160,1,45
1/17/2021,1,39,0,2307,0,200
1/17/2021,1,27,0,240,1,350
1/17/2021,1,46,0,6905,0,50
1/17/2021,1,47,0,2189,0,100
1/17/2021,1,45,1,2817,0,20
1/17/2021,1,66,0,519,0,407.5
1/17/2021,1,48,0,1092,0,4
1/17/2021,1,72,0,1535,0,45
1/17/2021,1,58,0,10980,0,50
1/17/2021,1,47,0,1690,0,13
1/17/2021,1,66,0,3391,0,415
1/17/2021,1,31,0,1389,0,200
1/17/2021,1,69,0,1862,0,55.5
1/17/2021,1,78,1,7282,0,7
1/17/2021,1,73,1,297,0,28
1/17/2021,1,46,0,2295,0,15
1/17/2021,1,53,0,6291,0,20
1/17/2021,1,58,0,5222,0,50
1/17/2021,1,65,0,4689,0,232.5
1/17/2021,1,75,0,288,0,72
1/17/2021,1,37,0,361,1,148
1/17/2021,1,73,0,2702,0,20
1/17/2021,1,67,1,13962,0,18
1/17/2021,1,70,0,1531,0,174
1/17/2021,1,69,0,13537,0,36
1/17/2021,1,86,0,3328,0,185
1/17/2021,1,42,1,4678,0,206.5
1/17/2021,1,82,0,272,0,15
1/17/2021,1,28,0,2569,0,160
1/17/2021,1,90,1,10686,0,106
1/17/2021,1,63,0,7333,0,20
1/17/2021,1,64,0,3936,0,23.5
1/17/2021,1,45,0,3726,0,88
1/17/2021,1,59,0,1051,1,50
1/17/2021,1,45,1,4401,0,45
1/17/2021,1,45,0,1520,0,152
1/17/2021,1,61,0,1358,0,71.7
1/17/2021,1,42,0,639,0,40
1/17/2021,1,54,0,3603,0,40.5
1/17/2021,1,32,0,112,0,40
1/17/2021,1,60,0,1453,1,10
1/17/2021,1,27,0,586,0,5
1/17/2021,1,51,0,2062,0,23
1/17/2021,1,47,0,2436,0,40
1/17/2021,1,52,0,31,0,50
1/17/2021,1,75,0,13709,0,218.5
1/17/2021,1,44,0,369,1,393
1/17/2021,1,38,1,3594,1,30
1/17/2021,1,56,0,5946,0,92.4
1/17/2021,1,54,0,4678,0,368.5
1/17/2021,1,43,0,4979,0,113.5
1/17/2021,1,40,0,2208,0,3
1/17/2021,1,59,0,3382,0,2
1/17/2021,1,61,0,7333,0,7
1/17/2021,1,57,0,9557,0,21
1/17/2021,1,62,1,7390,0,607
1/17/2021,1,65,0,5798,0,70
1/17/2021,1,61,0,5080,0,4
1/17/2021,1,69,0,6967,0,130
1/17/2021,1,53,0,9078,0,47
1/17/2021,1,38,0,439,0,20
1/17/2021,1,40,0,1527,0,14
1/17/2021,1,30,0,1139,0,5
1/17/2021,1,35,0,2623,0,27
1/17/2021,1,82,1,998,0,2
1/17/2021,1,58,0,8130,0,240
1/17/2021,1,65,0,5568,0,20
1/17/2021,1,60,0,6183,0,287.5
1/17/2021,1,72,0,4129,0,20
1/17/2021,1,35,0,1855,1,100
1/17/2021,1,63,0,289,0,10
1/17/2021,1,58,0,85,1,10
1/17/2021,1,37,0,368,0,60
1/17/2021,1,64,0,9470,0,14
1/17/2021,1,63,0,5094,0,10
1/17/2021,1,72,1,12730,0,38.5
1/17/2021,1,57,0,129,1,58.5
1/17/2021,1,60,0,2128,0,48
1/17/2021,1,74,1,1473,0,4
1/17/2021,1,80,0,17096,0,24
1/17/2021,1,71,0,13474,0,196
1/17/2021,1,43,0,2995,0,110
1/17/2021,1,40,0,76,0,20
1/17/2021,1,63,0,5995,0,109.85
1/17/2021,1,56,0,1541,0,50
1/17/2021,1,48,0,2405,0,160
1/17/2021,1,66,0,5046,0,186
1/17/2021,1,63,0,600,0,93
1/17/2021,1,52,0,303,0,5
1/17/2021,1,72,0,4000,0,39
1/17/2021,1,25,0,193,1,2155
1/17/2021,1,62,0,8501,0,39.8
1/17/2021,1,74,0,1003,0,10
1/17/2021,1,67,0,1281,0,2
1/17/2021,1,46,0,1920,0,388
1/17/2021,1,23,1,415,0,23
1/17/2021,1,72,0,212,1,43
1/17/2021,1,60,0,280,0,2
1/17/2021,1,61,0,7630,0,100
1/17/2021,1,75,0,1976,0,103
1/17/2021,1,33,0,3201,0,1259
1/17/2021,1,58,0,5391,0,9.5
1/17/2021,1,45,0,2373,0,22.5
1/17/2021,1,31,0,1571,0,63
1/17/2021,1,41,0,1394,1,310
1/17/2021,1,67,0,4327,0,108
1/17/2021,1,39,0,3512,0,716.5
1/17/2021,1,56,0,3902,0,50
1/17/2021,1,40,0,301,0,392
1/17/2021,1,70,0,282,0,56
1/17/2021,1,60,0,2096,0,12
1/17/2021,1,76,0,5290,0,35.5
1/17/2021,1,58,1,7306,0,340.3
1/17/2021,1,44,0,6977,0,10
1/17/2021,1,69,0,4106,0,30
1/17/2021,1,64,0,4114,1,30
1/17/2021,1,37,0,2653,0,32.5
1/17/2021,1,26,0,2063,0,14
1/17/2021,1,81,0,4512,0,20
1/17/2021,1,34,1,1665,0,168.5
1/17/2021,1,40,0,766,1,15
1/17/2021,1,62,0,14219,0,37
1/17/2021,1,34,0,1053,0,107
1/17/2021,1,46,0,8502,0,50
1/17/2021,1,38,0,1093,0,10
1/17/2021,1,58,0,1237,0,22
1/17/2021,1,68,0,386,0,47
1/17/2021,1,51,0,174,0,45.5
1/17/2021,1,56,1,9231,0,50
1/17/2021,1,64,0,12421,0,327
1/17/2021,1,64,0,12826,0,9.5
1/17/2021,1,84,0,1911,0,13
1/17/2021,1,41,0,666,0,6
1/17/2021,1,39,1,1677,0,16.5
1/17/2021,1,36,0,858,0,10
1/17/2021,1,67,0,1806,0,9
1/17/2021,1,58,0,246,1,30
1/17/2021,1,44,0,2507,0,62
1/17/2021,1,59,0,8185,0,16
1/17/2021,1,27,0,1392,1,78
1/17/2021,1,25,0,976,0,582
1/17/2021,1,64,0,4520,0,53
1/17/2021,1,35,0,80,1,100
1/17/2021,1,48,0,4286,0,90
1/17/2021,1,69,0,1280,0,8
1/17/2021,1,61,1,5196,0,186
1/17/2021,1,53,0,1572,0,2
1/17/2021,1,56,0,5240,0,568
1/17/2021,1,75,0,6750,0,61
1/17/2021,1,40,0,809,0,12
1/17/2021,1,75,1,4013,0,360.33
1/17/2021,1,73,1,136,1,7
1/17/2021,1,57,1,4471,0,62
1/17/2021,1,74,0,289,0,65
1/17/2021,1,71,0,436,0,180
1/17/2021,1,66,0,1067,0,100
1/17/2021,1,72,0,287,0,120
1/17/2021,1,64,0,220,1,70
1/17/2021,1,54,0,6995,0,154.5
1/17/2021,1,30,0,345,1,748
1/17/2021,1,42,0,2984,0,50
1/17/2021,1,45,0,3540,0,56
1/17/2021,1,72,0,2413,0,25
1/17/2021,1,41,0,183,1,129
1/17/2021,1,44,0,729,1,50
1/17/2021,1,40,0,4503,0,186.5
1/17/2021,1,38,0,876,0,554
1/17/2021,1,55,0,2845,0,84
1/17/2021,1,50,0,2223,0,65
1/17/2021,1,62,0,729,0,147.5
1/17/2021,1,57,1,5816,0,138
1/17/2021,1,38,0,361,0,121
1/17/2021,1,88,0,8801,0,10
1/17/2021,1,54,0,297,0,90
1/17/2021,1,44,0,388,0,98
1/17/2021,1,32,0,146,1,50
1/17/2021,1,70,0,1200,0,25
1/17/2021,1,25,0,84,1,500
1/17/2021,1,67,0,12967,0,112
1/17/2021,1,80,0,4757,0,61
1/17/2021,1,65,0,3446,0,5
1/17/2021,1,41,0,86,1,500
1/17/2021,1,61,0,12223,0,200.75
1/17/2021,1,80,0,16242,0,9
1/17/2021,1,65,0,4035,0,143.5
1/17/2021,1,22,0,211,1,59
1/17/2021,1,68,0,1650,0,40
1/17/2021,1,70,0,3091,0,360
1/17/2021,1,40,0,68,0,50
1/17/2021,1,32,0,2437,0,10
1/17/2021,1,27,0,1857,1,460
1/17/2021,1,49,0,3944,0,20
1/17/2021,1,32,0,2745,0,91
1/17/2021,1,56,0,305,0,45
1/17/2021,1,34,0,49,0,133
1/17/2021,1,60,0,14711,0,51.5
1/17/2021,1,58,0,8920,0,530
1/17/2021,1,57,0,1668,0,340
1/17/2021,1,31,0,2693,0,1000
1/17/2021,1,50,0,1960,0,12
1/17/2021,1,76,1,3536,0,27
1/17/2021,1,20,0,388,0,87.5
1/17/2021,1,68,0,3473,0,20
1/17/2021,1,57,0,6775,0,134.5
1/17/2021,1,34,0,1932,0,6
1/17/2021,1,39,0,545,0,29
1/17/2021,1,43,0,1397,0,130
1/17/2021,1,40,0,50,1,50
1/17/2021,1,51,0,6806,0,43.5
1/17/2021,1,25,0,1610,0,200
1/17/2021,1,64,0,246,0,121
1/17/2021,1,45,0,281,0,21
1/17/2021,1,67,1,6849,0,43
1/17/2021,1,43,0,1205,0,185
1/17/2021,1,53,0,7125,0,75
1/17/2021,1,66,0,340,0,25
1/17/2021,1,64,0,12062,0,411
1/17/2021,1,28,0,803,0,100
1/17/2021,1,66,0,630,1,50
1/17/2021,1,27,0,1616,0,20
1/17/2021,1,53,1,5956,0,30
1/17/2021,1,76,0,11097,0,167.66
1/17/2021,1,48,0,1794,0,62.25
1/17/2021,1,69,0,244,0,190
1/17/2021,1,67,0,14,1,180
1/17/2021,1,65,0,295,0,181.77
1/17/2021,1,62,0,8044,0,96
1/17/2021,1,53,0,1580,0,13
1/17/2021,1,32,0,4132,0,4.5
1/17/2021,1,63,0,517,1,78
1/17/2021,1,63,0,1187,0,105
1/17/2021,1,49,0,1093,0,20
1/17/2021,1,71,1,617,0,36
1/17/2021,1,64,0,2196,0,13
1/17/2021,1,36,1,2093,0,45
1/17/2021,1,31,0,0,1,215
1/17/2021,1,35,0,3854,0,40
1/17/2021,1,51,0,170,0,9
1/17/2021,1,54,0,272,0,5
1/17/2021,1,45,0,7619,0,222.5
1/17/2021,1,24,0,1661,0,330
1/17/2021,1,49,0,184,0,39
1/17/2021,1,33,0,2263,0,92
1/17/2021,1,59,0,8966,0,16.5
1/17/2021,1,33,0,2857,0,67
1/17/2021,1,47,0,1702,0,94
1/17/2021,1,42,0,803,0,120
1/17/2021,1,37,0,788,0,20
1/17/2021,1,46,0,2520,0,10
1/17/2021,1,32,0,1539,0,15
1/17/2021,1,66,0,253,0,46
1/17/2021,1,66,0,8502,0,510
1/17/2021,1,42,0,3125,0,38.5
1/17/2021,1,66,1,8241,0,1631
1/17/2021,1,73,0,2937,0,34
1/17/2021,1,31,1,3219,0,42.5
1/17/2021,1,56,0,1904,0,19
1/17/2021,1,64,0,8173,0,173.2
1/17/2021,1,52,0,7072,0,44
1/17/2021,1,50,0,1400,1,50
1/17/2021,1,54,0,4706,0,47
1/17/2021,1,38,0,3480,1,236.5
1/17/2021,1,33,0,424,0,8.5
1/17/2021,1,52,0,102,1,1190.5
1/17/2021,1,78,0,12797,0,6
1/17/2021,1,54,0,75,0,5
1/17/2021,1,40,0,689,0,63
1/17/2021,1,62,1,7334,0,8
1/17/2021,1,22,0,401,0,599
1/17/2021,1,30,0,2422,0,75
1/17/2021,1,20,0,12,0,2
1/17/2021,1,20,0,302,0,2
1/17/2021,1,27,0,1317,0,4
1/17/2021,1,53,0,70,0,161
1/17/2021,1,66,0,12576,0,30
1/17/2021,1,57,0,114,0,223
1/17/2021,1,63,0,1301,0,39
1/17/2021,1,70,0,164,1,200
1/17/2021,1,59,0,7597,0,754
1/17/2021,1,58,0,1126,0,165
1/17/2021,1,46,0,8126,0,20
1/17/2021,1,79,0,295,0,38
1/17/2021,1,27,0,1572,0,25
1/17/2021,1,40,0,1150,0,92
1/17/2021,1,51,0,2493,0,10
1/17/2021,1,75,0,2478,0,7
1/17/2021,1,53,0,2634,0,50
1/17/2021,1,36,0,1434,0,50
1/17/2021,1,21,0,356,0,1
1/17/2021,1,25,0,260,1,9564
1/17/2021,1,58,0,7282,0,122
1/17/2021,1,47,1,4784,0,70
1/17/2021,1,69,0,12837,0,232.7
1/17/2021,1,52,0,6085,0,30
1/17/2021,1,63,0,855,0,26
1/17/2021,1,65,0,5870,0,104
1/17/2021,1,50,0,4470,0,11.5
1/17/2021,1,53,0,1835,0,3
1/17/2021,1,44,0,5010,0,127
1/17/2021,1,60,1,4206,0,1
1/17/2021,1,37,0,2415,0,266.5
1/17/2021,1,44,0,5188,0,25
1/17/2021,1,51,1,8,0,113
1/17/2021,1,24,0,945,0,30
1/17/2021,1,57,1,3779,0,122.15
1/17/2021,1,52,0,161,0,19
1/17/2021,1,67,0,296,0,195.5
1/17/2021,1,34,0,996,0,16
1/17/2021,1,74,1,5659,0,130
1/17/2021,1,59,0,3322,0,268
1/17/2021,1,58,0,2266,0,18
1/17/2021,1,31,0,439,1,20
1/17/2021,1,39,1,825,0,76
1/17/2021,1,62,0,217,0,2
1/17/2021,1,66,1,3208,0,55
1/17/2021,1,68,0,400,0,20
1/17/2021,1,75,0,3020,0,1
1/17/2021,1,58,0,281,0,23
1/17/2021,1,24,0,434,0,5
1/17/2021,1,27,0,1352,0,20.27
1/17/2021,1,53,0,466,0,15
1/17/2021,1,75,1,3834,0,4
1/17/2021,1,71,0,1019,0,292.16
1/17/2021,1,56,0,2480,0,174.99
1/17/2021,1,49,0,3694,0,36
1/17/2021,1,83,0,123,1,3
1/17/2021,1,49,0,12,0,5.5
1/17/2021,1,62,0,962,0,6
1/17/2021,1,38,1,1786,0,78.5
1/17/2021,1,25,0,626,0,171
1/17/2021,1,54,0,3233,0,20
1/17/2021,1,68,0,4159,0,2
1/17/2021,1,48,0,2327,0,0.5
1/17/2021,1,58,0,861,0,86
1/17/2021,1,51,0,1597,0,3
1/17/2021,1,68,0,3810,0,1
1/17/2021,1,35,0,1239,0,5
1/17/2021,1,62,0,2473,0,0.5
1/17/2021,1,77,0,267,0,53
1/17/2021,1,31,0,804,0,17
1/17/2021,1,63,0,4825,0,209
1/17/2021,1,40,0,5182,0,163
1/17/2021,1,38,0,5962,0,151
1/17/2021,1,21,0,116,0,20
1/17/2021,1,35,0,1970,0,26
1/17/2021,1,75,0,248,0,35
1/17/2021,1,34,0,2438,0,20
1/17/2021,1,48,0,40,0,20
1/17/2021,1,42,0,2431,0,30
1/17/2021,1,67,0,1548,0,27
1/17/2021,1,72,0,14519,0,20
1/17/2021,1,83,0,5314,0,56
1/17/2021,1,67,1,6140,0,100
1/17/2021,1,47,0,1539,0,50.5
1/17/2021,1,29,0,803,0,90
1/17/2021,1,78,0,6157,0,74
1/17/2021,1,58,0,2607,0,164
1/17/2021,1,55,0,1184,0,86
1/17/2021,1,52,0,4167,0,41.5
1/17/2021,1,66,0,1464,0,80
1/17/2021,1,58,0,2680,0,5
1/17/2021,1,40,0,1170,0,9.5
1/17/2021,1,49,0,1174,0,74
1/17/2021,1,57,0,2633,0,61
1/17/2021,1,56,1,820,0,178
